,Distance
390,1.36716890335083
391,0.49749433994293213
392,0.4654311537742615
393,1.4275662899017334
394,1.3451411724090576
395,1.8008933067321777
396,0.770415723323822
397,1.1980552673339844
398,2.483595848083496
399,1.245238184928894
400,1.4250268936157227
401,1.0806541442871094
402,2.1238627433776855
403,1.1547977924346924
404,1.1397240161895752
405,1.220057487487793
406,1.2441480159759521
407,1.2156436443328857
408,0.6829286813735962
409,1.8161356449127197
410,1.0546250343322754
411,1.4813032150268555
412,0.2682952582836151
413,1.472444772720337
414,2.0674614906311035
415,1.86185884475708
416,1.2459616661071777
417,1.707731008529663
418,1.2660534381866455
419,1.1337722539901733
420,0.466976523399353
421,1.2597577571868896
422,1.5830122232437134
423,1.6724677085876465
424,1.5050760507583618
425,0.8766499757766724
426,0.7063431143760681
427,0.8137630224227905
428,1.4407341480255127
429,1.0958888530731201
430,1.4877541065216064
431,0.6781594753265381
432,1.523358941078186
433,1.1064199209213257
434,0.8224143981933594
435,1.1787097454071045
436,1.527073860168457
437,1.4728126525878906
438,1.073192834854126
439,1.1197950839996338
440,1.494734287261963
441,1.8652238845825195
442,1.3857381343841553
443,0.758318305015564
444,1.2010748386383057
445,1.4298264980316162
446,1.1414790153503418
447,0.6350483298301697
448,1.699537754058838
449,1.9485732316970825
450,1.6414456367492676
451,1.3655412197113037
452,1.5808030366897583
453,1.52565336227417
454,0.9479495882987976
455,1.2020705938339233
456,1.0369668006896973
457,1.5893537998199463
458,1.5563791990280151
459,1.2032804489135742
460,1.4192593097686768
461,1.0851163864135742
462,1.2886921167373657
463,1.1041890382766724
464,0.928882360458374
465,0.8815481662750244
466,1.3939380645751953
467,1.2445595264434814
468,1.419671893119812
469,1.4518437385559082
470,1.5910190343856812
471,1.3744268417358398
472,1.3489813804626465
473,1.742685317993164
474,1.380111813545227
475,1.2863664627075195
476,1.1796058416366577
477,0.32238855957984924
478,1.4039878845214844
479,0.7016797065734863
480,0.6683781147003174
481,0.6733203530311584
482,1.223402976989746
483,1.3503799438476562
484,0.5195598602294922
485,1.784813642501831
486,2.078756332397461
487,1.4312279224395752
488,1.4187231063842773
489,1.519123911857605
490,1.5178685188293457
491,1.5902986526489258
492,1.298020839691162
493,1.2918925285339355
494,0.7637027502059937
495,1.524674654006958
496,2.4748854637145996
497,1.0636396408081055
498,2.2869515419006348
499,1.3763511180877686
500,1.4522778987884521
501,1.329054355621338
502,1.263676643371582
503,1.0744510889053345
504,0.6780093908309937
505,1.2353436946868896
506,1.3814570903778076
507,0.5390466451644897
508,1.248221516609192
509,1.6067562103271484
510,0.8454186916351318
511,1.966219425201416
512,1.3276801109313965
513,1.4811508655548096
514,0.6562579870223999
515,1.8438681364059448
516,1.255721926689148
517,1.306411862373352
518,1.3382378816604614
519,1.3643600940704346
520,1.053497314453125
521,0.5560857057571411
522,1.5413380861282349
523,0.674994707107544
524,1.9960962533950806
525,1.5031535625457764
526,1.1968631744384766
527,0.40683236718177795
528,1.0666494369506836
529,1.4493789672851562
530,1.3360567092895508
531,1.9942742586135864
532,0.552531898021698
533,1.322716236114502
534,0.37216824293136597
535,1.3673598766326904
536,0.960891604423523
537,1.399454116821289
538,1.20086669921875
539,1.2848007678985596
540,1.028425693511963
541,1.1873142719268799
542,1.4027856588363647
543,1.4111472368240356
544,2.1278083324432373
545,1.9851694107055664
546,1.8054828643798828
547,1.3376293182373047
548,1.5436532497406006
549,1.231309413909912
550,0.8510410189628601
551,1.2463666200637817
552,1.566744089126587
553,2.0554757118225098
554,1.4330965280532837
555,0.356609970331192
556,1.412519931793213
557,1.3318934440612793
558,1.1602308750152588
559,1.29000985622406
560,1.2102500200271606
561,1.1373107433319092
562,1.4606629610061646
563,1.8798248767852783
564,1.7160117626190186
565,1.5009150505065918
566,1.2281224727630615
567,1.576223373413086
568,1.5921106338500977
569,1.430443286895752
570,1.3289299011230469
571,1.2144110202789307
572,1.5459024906158447
573,1.208796739578247
574,1.4581212997436523
575,1.5410505533218384
576,1.5713523626327515
577,1.0784111022949219
578,0.6262753009796143
579,1.261775016784668
580,1.4639310836791992
581,1.339463710784912
582,0.8233308792114258
583,2.0820600986480713
584,0.4858304560184479
585,1.5624730587005615
586,1.2194212675094604
587,1.5520607233047485
588,1.280604362487793
589,1.1445238590240479
590,0.35190635919570923
591,1.4021767377853394
592,1.3717143535614014
593,1.0660901069641113
594,1.3872867822647095
595,0.3330589532852173
596,0.7607461810112
597,1.051889419555664
598,1.6043851375579834
599,1.9846338033676147
600,1.2063032388687134
601,0.3579561114311218
602,1.311091423034668
603,1.2263062000274658
604,1.5955697298049927
605,1.5216567516326904
606,0.5940581560134888
607,0.9800236821174622
608,0.9910393953323364
609,1.3679842948913574
610,1.5766291618347168
611,1.4260157346725464
612,0.8186913728713989
613,1.4330744743347168
614,1.762537956237793
615,0.36286091804504395
616,1.4701907634735107
617,1.272005558013916
618,0.9065334796905518
619,1.1672698259353638
620,1.0436184406280518
621,0.41435861587524414
622,1.8600447177886963
623,1.5411890745162964
624,0.9672362804412842
625,1.1904577016830444
626,0.832764744758606
627,0.5023648738861084
628,0.7091862559318542
629,1.3125064373016357
630,1.5684713125228882
631,0.4298807680606842
632,1.3068797588348389
633,1.311697244644165
634,1.1347055435180664
635,1.7526429891586304
636,1.586529016494751
637,1.2507123947143555
638,1.3606226444244385
639,1.6894567012786865
640,0.8017599582672119
641,1.2938950061798096
642,1.5801711082458496
643,0.6270780563354492
644,1.3851375579833984
645,1.9894729852676392
646,0.4520714581012726
647,0.9860207438468933
648,0.5395563840866089
649,0.30402737855911255
650,1.1632318496704102
651,1.3619533777236938
652,1.0775158405303955
653,1.5287163257598877
654,1.9257105588912964
655,1.5156790018081665
656,0.6647030115127563
657,1.0070090293884277
658,0.4174932539463043
659,1.453169584274292
660,1.2553437948226929
661,1.1722230911254883
662,1.2051010131835938
663,1.8573991060256958
664,0.45780760049819946
665,1.2902495861053467
666,0.44716548919677734
667,0.8683323264122009
668,1.0141479969024658
669,1.5413099527359009
670,1.6738665103912354
671,1.270434856414795
672,1.4785300493240356
673,1.1213783025741577
674,1.4227283000946045
675,1.349960207939148
676,1.3426833152770996
677,1.3320307731628418
678,1.4450109004974365
679,0.9657716751098633
680,0.8396321535110474
681,0.8015947937965393
682,2.1175661087036133
683,1.4002841711044312
684,1.5792014598846436
685,0.33546125888824463
686,0.8461291790008545
687,1.2926430702209473
688,1.4969723224639893
689,1.4297974109649658
690,1.4024749994277954
691,0.8454700708389282
692,1.4000381231307983
693,0.6589037179946899
694,0.43490082025527954
695,1.5252578258514404
696,0.8356248736381531
697,1.2860438823699951
698,0.7817621231079102
699,0.48766517639160156
700,0.45186275243759155
701,1.3765697479248047
702,1.956282615661621
703,1.6058520078659058
704,0.4062430262565613
705,1.4985904693603516
706,0.8920544385910034
707,1.7633763551712036
708,1.1474807262420654
709,1.4451936483383179
710,1.4899078607559204
711,1.463031530380249
712,0.9122351408004761
713,0.5657422542572021
714,1.259955644607544
715,0.9701026678085327
716,1.2347028255462646
717,1.4047901630401611
718,1.0233609676361084
719,1.3573236465454102
720,0.9339662790298462
721,1.9520853757858276
722,0.8987934589385986
723,0.5243532061576843
724,1.1075153350830078
725,1.8263691663742065
726,0.7361714839935303
727,0.7354171872138977
728,0.8967908620834351
729,1.2360119819641113
730,1.3276176452636719
731,1.5427742004394531
732,0.8544564843177795
733,0.9872161149978638
734,1.2918709516525269
735,0.42340120673179626
736,0.9603995084762573
737,1.6775559186935425
738,1.4343671798706055
739,1.7365672588348389
740,1.2795498371124268
741,1.290549874305725
742,1.3890362977981567
743,0.7814525365829468
744,1.8130635023117065
745,0.9516971111297607
746,1.530848503112793
747,1.5568222999572754
748,0.49780935049057007
749,1.0864782333374023
750,0.7361727952957153
751,0.8995833396911621
752,1.2466788291931152
753,1.4127702713012695
754,1.3733247518539429
755,1.0321269035339355
756,1.0736548900604248
757,1.360080361366272
758,1.3419663906097412
759,1.2822158336639404
760,0.9462981224060059
761,1.574974536895752
762,1.2414792776107788
763,1.4417588710784912
764,1.8864715099334717
765,1.1292874813079834
766,1.7593423128128052
767,1.5851054191589355
768,1.2302073240280151
769,2.035952568054199
770,1.1113362312316895
771,1.102367877960205
772,0.9854578971862793
773,1.3424899578094482
774,1.3276335000991821
775,2.075260639190674
776,1.3880661725997925
777,1.4043360948562622
778,1.1126166582107544
779,1.609582543373108
780,0.9655355215072632
781,0.6104927062988281
782,1.3996014595031738
783,1.0435353517532349
784,1.1781316995620728
785,1.660243272781372
786,1.2094022035598755
787,1.2743899822235107
788,1.321690559387207
789,1.3106319904327393
790,1.5359859466552734
791,1.1634151935577393
792,1.2462705373764038
793,1.1957688331604004
794,1.4133636951446533
795,1.019303798675537
796,1.36960768699646
797,1.4207699298858643
798,0.909179151058197
799,0.9647555351257324
800,1.1578915119171143
801,2.0380773544311523
802,1.2289576530456543
803,1.0095418691635132
804,1.354391098022461
805,1.9288324117660522
806,1.4871525764465332
807,1.1192960739135742
808,1.5937273502349854
809,1.5792815685272217
810,1.3622121810913086
811,0.2990279793739319
812,1.216630220413208
813,0.7126800417900085
814,1.2234474420547485
815,1.0138025283813477
816,1.1211400032043457
817,1.616713285446167
818,1.316694736480713
819,0.4563315510749817
820,1.3232481479644775
821,1.6710703372955322
822,1.1711413860321045
823,1.3439900875091553
824,0.46778497099876404
825,1.2962566614151
826,1.7817823886871338
827,0.7647438049316406
828,1.1426670551300049
829,0.7590694427490234
830,0.9876238107681274
831,1.2936702966690063
832,0.7083284854888916
833,0.93465256690979
834,0.6950393915176392
835,0.9572670459747314
836,1.3188512325286865
837,1.5178086757659912
838,1.656771183013916
839,1.6074023246765137
840,1.7904528379440308
841,1.1543104648590088
842,1.4080784320831299
843,1.1941704750061035
844,1.4944405555725098
845,1.077270269393921
846,1.317185640335083
847,1.2236945629119873
848,1.291759729385376
849,1.4316422939300537
850,1.6017179489135742
851,1.2962942123413086
852,1.1679010391235352
853,1.230054259300232
854,0.8505614995956421
855,1.376006007194519
856,1.5746971368789673
857,0.6653337478637695
858,1.2885903120040894
859,1.4681565761566162
860,1.3800551891326904
861,1.6016228199005127
862,1.9459271430969238
863,0.35140836238861084
864,0.6971092820167542
865,1.218989372253418
866,0.9817075133323669
867,1.0618033409118652
868,1.628524899482727
869,1.1559946537017822
870,1.3573293685913086
871,1.302329659461975
872,2.096764087677002
873,1.0746537446975708
874,1.7806898355484009
875,1.6503183841705322
876,1.9515615701675415
877,2.252178907394409
878,0.9817265868186951
879,1.4985792636871338
880,1.3996130228042603
881,0.9559056162834167
882,1.2408597469329834
883,1.4692656993865967
884,1.4482817649841309
885,0.4330304265022278
886,1.545900583267212
887,0.3477683365345001
888,1.1583184003829956
889,1.3976155519485474
890,0.7223122119903564
891,1.2087171077728271
892,1.445441484451294
893,1.708016276359558
894,0.8432084918022156
895,1.4872194528579712
896,0.6849908232688904
897,0.9113768339157104
898,1.166576623916626
899,0.6935446262359619
900,1.2666115760803223
901,1.2015833854675293
902,1.0472404956817627
903,1.3229129314422607
904,1.4209134578704834
905,1.0242869853973389
906,1.2138506174087524
907,1.7721099853515625
908,1.3637211322784424
909,1.5349385738372803
910,1.7033774852752686
911,2.02652645111084
912,1.2883235216140747
913,0.3707236051559448
914,1.4448450803756714
915,1.0860931873321533
916,1.1332952976226807
917,1.2187696695327759
918,1.699985146522522
919,1.2741930484771729
920,1.761609435081482
921,2.2071967124938965
922,1.3394603729248047
923,1.2349815368652344
924,0.8002287149429321
925,0.8199024200439453
926,1.8914682865142822
927,1.5280190706253052
928,0.5328000783920288
929,1.3057194948196411
930,1.153247356414795
931,1.2387161254882812
932,1.2407593727111816
933,1.844186782836914
934,1.1508259773254395
935,1.9068341255187988
936,1.2324575185775757
937,1.9401564598083496
938,1.338883638381958
939,1.3110697269439697
940,1.7528854608535767
941,2.108487129211426
942,0.574897050857544
943,1.7520536184310913
944,1.0457684993743896
945,1.1123065948486328
946,0.37307560443878174
947,1.716033935546875
948,1.530800461769104
949,1.5786346197128296
950,1.9119868278503418
951,0.9493374824523926
952,1.4266842603683472
953,0.9002025127410889
954,1.9448535442352295
955,0.9825342893600464
956,1.4363038539886475
957,1.1443958282470703
958,0.7540253400802612
959,1.0215754508972168
960,1.1615791320800781
961,2.001798629760742
962,1.0049548149108887
963,1.2681190967559814
964,1.818881630897522
965,1.3059474229812622
966,1.553797721862793
967,0.6192209720611572
968,0.8865261077880859
969,1.203552007675171
970,1.702932357788086
971,0.2690961956977844
972,1.1157073974609375
973,1.247597098350525
974,1.5021655559539795
975,0.9509596228599548
976,1.3169889450073242
977,0.30232182145118713
978,1.3347419500350952
979,1.389268398284912
980,1.8977019786834717
981,1.3397812843322754
982,1.3461467027664185
983,1.0040266513824463
984,1.3069016933441162
985,1.6562694311141968
986,1.245516300201416
987,1.414799690246582
988,1.2287213802337646
989,0.6553859114646912
990,0.8981689810752869
991,1.0720934867858887
992,0.6047079563140869
993,0.6185522079467773
994,1.2428103685379028
995,1.4598275423049927
996,0.514438271522522
997,1.4494307041168213
998,0.5082876682281494
999,1.7519243955612183
1000,0.960477352142334
1001,1.3762363195419312
1002,0.9980060458183289
1003,1.7006003856658936
1004,1.1373252868652344
1005,1.2562191486358643
1006,1.4458407163619995
1007,1.592234492301941
1008,1.5018972158432007
1009,1.9502074718475342
1010,0.8278121948242188
1011,0.905758261680603
1012,1.2845137119293213
1013,1.1568347215652466
1014,1.063994288444519
1015,1.085560917854309
1016,1.2027209997177124
1017,1.4101781845092773
1018,0.7598066329956055
1019,1.4845538139343262
1020,1.5538933277130127
1021,1.2625904083251953
1022,0.8414681553840637
1023,1.3178205490112305
1024,1.3263461589813232
1025,1.3938474655151367
1026,1.1928164958953857
1027,0.6588962078094482
1028,1.3611489534378052
1029,1.9706662893295288
1030,0.3365498483181
1031,0.866645336151123
1032,1.9445544481277466
1033,1.5810222625732422
1034,1.6622803211212158
1035,0.8900306224822998
1036,1.5742690563201904
1037,1.5363292694091797
1038,1.2363440990447998
1039,1.6110832691192627
1040,1.4964625835418701
1041,1.1558371782302856
1042,1.4070813655853271
1043,1.4167499542236328
1044,1.3046350479125977
1045,1.1242574453353882
1046,1.8807628154754639
1047,2.0617177486419678
1048,0.7220536470413208
1049,0.6434040665626526
1050,1.8060988187789917
1051,1.3868789672851562
1052,1.5848054885864258
1053,0.7099546194076538
1054,0.6341515183448792
1055,0.34740597009658813
1056,1.2856168746948242
1057,1.4677605628967285
1058,1.276472568511963
1059,1.1086828708648682
1060,1.3133959770202637
1061,0.6510496139526367
1062,0.7411942481994629
1063,1.4308679103851318
1064,1.7982993125915527
1065,0.6505208015441895
1066,1.5297629833221436
1067,1.3190988302230835
1068,1.464038610458374
1069,0.6141176223754883
1070,1.3726391792297363
1071,1.467599868774414
1072,0.9235345721244812
1073,1.548522710800171
1074,1.0529353618621826
1075,0.9791421294212341
1076,1.5297117233276367
1077,1.4086873531341553
1078,1.046186089515686
1079,0.5214434862136841
1080,1.424560546875
1081,1.192067265510559
1082,0.9627792835235596
1083,1.2675621509552002
1084,1.4430737495422363
1085,0.442871630191803
1086,0.4445653557777405
1087,1.1952297687530518
1088,1.0949264764785767
1089,0.8620920181274414
1090,1.353645920753479
1091,1.6168776750564575
1092,0.8958094120025635
1093,1.2333378791809082
1094,1.1830003261566162
1095,1.3614569902420044
1096,1.1049796342849731
1097,0.49841946363449097
1098,1.2546367645263672
1099,1.354902982711792
1100,1.6593399047851562
1101,1.4062881469726562
1102,1.3649617433547974
1103,2.273128032684326
1104,1.5289008617401123
1105,1.1803333759307861
1106,0.6074315309524536
1107,0.689643383026123
1108,1.2505815029144287
1109,0.7893926501274109
1110,0.9235555529594421
1111,0.29065650701522827
1112,1.4345930814743042
1113,1.5450608730316162
1114,0.7476754188537598
1115,0.46883928775787354
1116,1.8619074821472168
1117,1.2685470581054688
1118,1.4072258472442627
1119,2.0459303855895996
1120,0.4397925138473511
1121,1.2752220630645752
1122,0.6860981583595276
1123,1.5612125396728516
1124,1.61263108253479
1125,1.2003556489944458
1126,2.1674394607543945
1127,1.545058012008667
1128,1.5238945484161377
1129,1.1678026914596558
1130,1.6730170249938965
1131,0.39582377672195435
1132,1.0803351402282715
1133,1.2588152885437012
1134,0.9931182861328125
1135,1.0239521265029907
1136,1.9041225910186768
1137,1.779676914215088
1138,1.3739268779754639
1139,1.2181380987167358
1140,1.4290014505386353
1141,1.3984452486038208
1142,1.7534024715423584
1143,0.976406991481781
1144,1.915977954864502
1145,1.4717991352081299
1146,1.2137473821640015
1147,1.6006121635437012
1148,1.5595169067382812
1149,1.5399737358093262
1150,0.6464238166809082
1151,1.9767440557479858
1152,0.9668749570846558
1153,1.1286393404006958
1154,1.4599398374557495
1155,1.4767169952392578
1156,1.383378505706787
1157,1.7448780536651611
1158,2.0988705158233643
1159,1.5840775966644287
1160,0.5520126819610596
1161,1.6503647565841675
1162,1.7218778133392334
1163,0.9103223085403442
1164,0.8468691110610962
1165,0.9640750288963318
1166,1.49290931224823
1167,1.4246764183044434
1168,1.1644279956817627
1169,0.46341782808303833
1170,1.091937780380249
1171,2.236909866333008
1172,0.7785457968711853
1173,1.2564032077789307
1174,2.096329689025879
1175,1.4676529169082642
1176,0.6621905565261841
1177,0.8431992530822754
1178,2.0266590118408203
1179,1.720430850982666
1180,0.7078341245651245
1181,1.4391535520553589
1182,1.6931828260421753
1183,1.4006119966506958
1184,1.0490086078643799
1185,1.3955004215240479
1186,1.8465168476104736
1187,1.1355252265930176
1188,1.5615346431732178
1189,1.2394037246704102
1190,1.3725013732910156
1191,1.1773134469985962
1192,1.292109727859497
1193,1.1672000885009766
1194,1.1421772241592407
1195,1.3671592473983765
1196,2.0444376468658447
1197,1.3304541110992432
1198,1.3225765228271484
1199,1.3309416770935059
1200,0.5100229978561401
1201,1.1092605590820312
1202,1.399063229560852
1203,1.5208849906921387
1204,1.9010469913482666
1205,1.6698260307312012
1206,1.4070513248443604
1207,0.9475619792938232
1208,1.8817510604858398
1209,1.5941781997680664
1210,1.208992838859558
1211,0.8759218454360962
1212,1.0276832580566406
1213,0.4721725583076477
1214,0.5117821097373962
1215,1.5388801097869873
1216,0.7469929456710815
1217,2.2540323734283447
1218,0.6036269664764404
1219,1.4163540601730347
1220,1.3835636377334595
1221,0.8352928161621094
1222,1.1353070735931396
1223,1.354207992553711
1224,0.8933951258659363
1225,1.3971967697143555
1226,1.8681697845458984
1227,1.0882320404052734
1228,1.1389133930206299
1229,0.43710070848464966
1230,1.4212000370025635
1231,1.2912979125976562
1232,1.3281989097595215
1233,1.0264254808425903
1234,1.2280118465423584
1235,1.5543493032455444
1236,1.9393913745880127
1237,0.40087470412254333
1238,1.7688617706298828
1239,1.359056830406189
1240,2.0168352127075195
1241,0.5632705688476562
1242,1.4268438816070557
1243,1.6967051029205322
1244,0.5841730833053589
1245,0.8833763599395752
1246,0.8524315357208252
1247,1.0799140930175781
1248,1.6003613471984863
1249,1.1065123081207275
1250,1.6215366125106812
1251,1.799877405166626
1252,1.6109187602996826
1253,0.8744394183158875
1254,1.5661327838897705
1255,1.1282625198364258
1256,1.3227838277816772
1257,0.9382144808769226
1258,0.9862874150276184
1259,0.7797530889511108
1260,0.861932635307312
1261,1.3892196416854858
1262,1.0044211149215698
1263,0.8483524322509766
1264,1.060847520828247
1265,1.3074344396591187
1266,0.8254005312919617
1267,1.5274674892425537
1268,1.4030392169952393
