,Distance
317,0.3695792257785797
318,0.22014082968235016
319,0.6943179368972778
320,0.32150721549987793
321,0.21975015103816986
322,0.5653606057167053
323,0.6000316739082336
324,0.41051891446113586
325,0.292159765958786
326,0.5839707255363464
327,0.5584316849708557
328,0.4156966209411621
329,0.16132555902004242
330,0.6167421936988831
331,0.5395300984382629
332,0.47626325488090515
333,0.5326739549636841
334,0.39729923009872437
335,0.28619927167892456
336,0.17528824508190155
337,0.4707876145839691
338,0.39277932047843933
339,0.17874939739704132
340,0.4527960419654846
341,0.5911815762519836
342,0.4236094653606415
343,0.47027304768562317
344,0.52274489402771
345,0.16851012408733368
346,0.6804136037826538
347,0.45389649271965027
348,0.584030270576477
349,0.5228495001792908
350,0.3498307466506958
351,0.6202458143234253
352,0.35534587502479553
353,0.47202229499816895
354,0.6152048707008362
355,0.32030099630355835
356,0.5913156867027283
357,0.5598123073577881
358,0.5625403523445129
359,0.4626372158527374
360,0.4754645824432373
361,0.5237427949905396
362,0.6567389369010925
363,0.4793018400669098
364,0.33128517866134644
365,0.555283784866333
366,0.7393167018890381
367,0.35409775376319885
368,0.3123476207256317
369,0.5675386190414429
370,0.48363175988197327
371,0.11592630296945572
372,0.5961060523986816
373,0.5764064192771912
374,0.6134687066078186
375,0.24247898161411285
376,0.6114617586135864
377,0.15391504764556885
378,0.37661221623420715
379,0.5692511796951294
380,0.15164639055728912
381,0.3371991217136383
382,0.5710126161575317
383,0.42699217796325684
384,0.6676928997039795
385,0.5915443301200867
386,0.2371312975883484
387,0.31916847825050354
388,0.17086298763751984
389,0.5021454691886902
390,0.5123738646507263
391,0.12213898450136185
392,0.13151219487190247
393,0.47927042841911316
394,0.5451797246932983
395,0.6711862683296204
396,0.24595089256763458
397,0.4290907680988312
398,0.7881675362586975
399,0.545104444026947
400,0.46944937109947205
401,0.48401495814323425
402,0.6925397515296936
403,0.44944751262664795
404,0.4777362644672394
405,0.43195128440856934
406,0.5316937565803528
407,0.44685178995132446
408,0.25260719656944275
409,0.635124146938324
410,0.42863962054252625
411,0.5805025100708008
412,3.162277789670043e-05
413,0.563593327999115
414,0.720296323299408
415,0.634772539138794
416,0.43619945645332336
417,0.5718315243721008
418,0.49668800830841064
419,0.3979443609714508
420,0.17020508646965027
421,0.4658413529396057
422,0.5989312529563904
423,0.6554495692253113
424,0.5528773665428162
425,0.3888290822505951
426,0.254093736410141
427,0.2806175649166107
428,0.5124304294586182
429,0.3835983872413635
430,0.5879272818565369
431,0.17954157292842865
432,0.5743703246116638
433,0.44982028007507324
434,0.34131234884262085
435,0.34774401783943176
436,0.5073432922363281
437,0.5523911714553833
438,0.37999802827835083
439,0.4006308317184448
440,0.5447953939437866
441,0.6227322220802307
442,0.4721617102622986
443,0.36699798703193665
444,0.5808408856391907
445,0.5176695585250854
446,0.4352795481681824
447,0.21054360270500183
448,0.6284295320510864
449,0.6257418990135193
450,0.5848520994186401
451,0.5353114604949951
452,0.5787577629089355
453,0.48814061284065247
454,0.33408063650131226
455,0.46500375866889954
456,0.3570401668548584
457,0.4974089562892914
458,0.5017482042312622
459,0.4136936366558075
460,0.5350016951560974
461,0.4158283472061157
462,0.5681620240211487
463,0.4073752760887146
464,0.27758461236953735
465,0.3559139370918274
466,0.4503401517868042
467,0.6111222505569458
468,0.5794677734375
469,0.5422791242599487
470,0.6212754845619202
471,0.4788128137588501
472,0.5318024158477783
473,0.6544995307922363
474,0.5352911949157715
475,0.5124959945678711
476,0.4766847789287567
477,0.14310067892074585
478,0.43443378806114197
479,0.24591213464736938
480,0.2817128002643585
481,0.2266526222229004
482,0.3414994478225708
483,0.4818997383117676
484,0.30195361375808716
485,0.6314436197280884
486,0.7037805318832397
487,0.557534396648407
488,0.6075357794761658
489,0.49705785512924194
490,0.6067142486572266
491,0.549737811088562
492,0.4516899287700653
493,0.47482195496559143
494,0.2244633138179779
495,0.6184356212615967
496,0.7776080369949341
497,0.36241111159324646
498,0.7469085454940796
499,0.5170580744743347
500,0.5325159430503845
501,0.4968520402908325
502,0.4725203216075897
503,0.29230064153671265
504,0.20040588080883026
505,0.474552720785141
506,0.5906158089637756
507,0.19241105020046234
508,0.5187010765075684
509,0.5241985321044922
510,0.2435411661863327
511,0.6580341458320618
512,0.49620068073272705
513,0.5580220222473145
514,0.26607322692871094
515,0.6072255969047546
516,0.5050839185714722
517,0.6027378439903259
518,0.5541536808013916
519,0.40191465616226196
520,0.36268994212150574
521,0.20447540283203125
522,0.5627170205116272
523,0.20417067408561707
524,0.6642528772354126
525,0.5916964411735535
526,0.3771487772464752
527,0.20310407876968384
528,0.3795141279697418
529,0.533263087272644
530,0.49856001138687134
531,0.6447740793228149
532,0.1728675663471222
533,0.5373578071594238
534,0.18125572800636292
535,0.5465996861457825
536,0.3168153464794159
537,0.5207372307777405
538,0.40281832218170166
539,0.5653174519538879
540,0.3592880070209503
541,0.4673624336719513
542,0.5175724625587463
543,0.5368281602859497
544,0.7349185347557068
545,0.6845589876174927
546,0.6208076477050781
547,0.5577767491340637
548,0.5668686628341675
549,0.47480544447898865
550,0.34111058712005615
551,0.5070317983627319
552,0.6075379848480225
553,0.6397070288658142
554,0.613821804523468
555,0.07686924934387207
556,0.5226255655288696
557,0.5021198391914368
558,0.40622472763061523
559,0.4925364553928375
560,0.5394141674041748
561,0.4836667776107788
562,0.5199797749519348
563,0.5981027483940125
564,0.6161974668502808
565,0.5638357996940613
566,0.4698631763458252
567,0.5262532234191895
568,0.593708872795105
569,0.6218559741973877
570,0.47277072072029114
571,0.4857867360115051
572,0.4659082889556885
573,0.4181145131587982
574,0.5580887794494629
575,0.5113795399665833
576,0.5710466504096985
577,0.42892229557037354
578,0.1943877786397934
579,0.47109901905059814
580,0.6021045446395874
581,0.586146354675293
582,0.2625923752784729
583,0.6862108707427979
584,0.19538834691047668
585,0.5680641531944275
586,0.390909880399704
587,0.6053456664085388
588,0.46123188734054565
589,0.4331114888191223
590,0.13331809639930725
591,0.5398855209350586
592,0.509809672832489
593,0.3288698196411133
594,0.5890352129936218
595,0.12956276535987854
596,0.20826131105422974
597,0.4178471565246582
598,0.6040700078010559
599,0.6578683257102966
600,0.43203631043434143
601,0.11915579438209534
602,0.4495081305503845
603,0.4874630570411682
604,0.6093584299087524
605,0.5845363736152649
606,0.1983608901500702
607,0.3365967869758606
608,0.33925050497055054
609,0.4658489227294922
610,0.6502825021743774
611,0.5399360060691833
612,0.3535410761833191
613,0.4877329170703888
614,0.5753374099731445
615,0.08781173825263977
616,0.5926167368888855
617,0.5620936155319214
618,0.3414459526538849
619,0.41113269329071045
620,0.3159947693347931
621,0.16566996276378632
622,0.6400319933891296
623,0.5996432304382324
624,0.3920007050037384
625,0.4308096766471863
626,0.31320086121559143
627,0.28717899322509766
628,0.29381313920021057
629,0.5455745458602905
630,0.6030490398406982
631,0.14148539304733276
632,0.40987855195999146
633,0.45767834782600403
634,0.4013400375843048
635,0.6186877489089966
636,0.5907182693481445
637,0.44967392086982727
638,0.4879854917526245
639,0.5989402532577515
640,0.2263912558555603
641,0.4643423855304718
642,0.6030378937721252
643,0.20386524498462677
644,0.47069406509399414
645,0.6307359337806702
646,0.156791552901268
647,0.44571271538734436
648,0.24973206222057343
649,0.16912035644054413
650,0.398986279964447
651,0.5548102855682373
652,0.39680150151252747
653,0.5558735132217407
654,0.6096760630607605
655,0.5997275114059448
656,0.2232835590839386
657,0.39050939679145813
658,0.15821531414985657
659,0.4949362576007843
660,0.4339260160923004
661,0.3770867586135864
662,0.46023815870285034
663,0.5836213231086731
664,0.13213033974170685
665,0.5678261518478394
666,0.1770721822977066
667,0.23670537769794464
668,0.3387233316898346
669,0.5774465799331665
670,0.6389429569244385
671,0.5355808734893799
672,0.5896727442741394
673,0.3666740953922272
674,0.4532047212123871
675,0.566974401473999
676,0.5246626138687134
677,0.5340833067893982
678,0.5459098219871521
679,0.36256733536720276
680,0.2550118863582611
681,0.22605504095554352
682,0.6974384784698486
683,0.5122857689857483
684,0.5042192935943604
685,0.10250598192214966
686,0.2602691948413849
687,0.5057460069656372
688,0.5144128203392029
689,0.4997314512729645
690,0.5759307742118835
691,0.2740069031715393
692,0.6147796511650085
693,0.17347611486911774
694,0.1440591812133789
695,0.5459520816802979
696,0.29700198769569397
697,0.46534785628318787
698,0.2601896822452545
699,0.13867753744125366
700,0.16309888660907745
701,0.5059059858322144
702,0.5934051275253296
703,0.5482965707778931
704,0.1465207189321518
705,0.5847439169883728
706,0.269847571849823
707,0.6191384196281433
708,0.4809589684009552
709,0.5913802981376648
710,0.5526929497718811
711,0.5532752275466919
712,0.36858171224594116
713,0.15604057908058167
714,0.4275933504104614
715,0.3718295395374298
716,0.4391637146472931
717,0.47463831305503845
718,0.28338494896888733
719,0.5214314460754395
720,0.36158379912376404
721,0.6929050087928772
722,0.28290504217147827
723,0.14411646127700806
724,0.4706881046295166
725,0.6720773577690125
726,0.27327418327331543
727,0.21772168576717377
728,0.34906432032585144
729,0.4796033799648285
730,0.4794546067714691
731,0.5495802760124207
732,0.3145645558834076
733,0.485234797000885
734,0.4736729860305786
735,0.16297036409378052
736,0.37717559933662415
737,0.5640619397163391
738,0.5673566460609436
739,0.6020315289497375
740,0.43398138880729675
741,0.5142019987106323
742,0.4509434700012207
743,0.2768937349319458
744,0.6076778173446655
745,0.40296876430511475
746,0.5766607522964478
747,0.5530627369880676
748,0.20063252747058868
749,0.3881237804889679
750,0.2689274251461029
751,0.2990247905254364
752,0.42889583110809326
753,0.5850424766540527
754,0.5696179270744324
755,0.44243794679641724
756,0.3197754919528961
757,0.5326076149940491
758,0.5448267459869385
759,0.4970020651817322
760,0.376289963722229
761,0.4920555055141449
762,0.4449998140335083
763,0.4678349196910858
764,0.6382462382316589
765,0.471413791179657
766,0.5948986411094666
767,0.5215212106704712
768,0.5565404295921326
769,0.7156113386154175
770,0.3536916673183441
771,0.5433889031410217
772,0.3481726050376892
773,0.5449955463409424
774,0.4902527630329132
775,0.7318848371505737
776,0.5798749327659607
777,0.5539230704307556
778,0.4116688072681427
779,0.5039909482002258
780,0.384383887052536
781,0.20904408395290375
782,0.5051471590995789
783,0.42516350746154785
784,0.40293094515800476
785,0.5920342803001404
786,0.46745240688323975
787,0.4991981089115143
788,0.5421854853630066
789,0.4823913872241974
790,0.5688561201095581
791,0.4605919122695923
792,0.4258740544319153
793,0.3370136618614197
794,0.5497642755508423
795,0.3095404803752899
796,0.4260713458061218
797,0.5118793845176697
798,0.3043251931667328
799,0.32516196370124817
800,0.4684317708015442
801,0.6708332896232605
802,0.4437185525894165
803,0.43954309821128845
804,0.47842931747436523
805,0.6809526681900024
806,0.5829235911369324
807,0.3504253327846527
808,0.5660459995269775
809,0.4953194558620453
810,0.5478473901748657
811,0.1056748777627945
812,0.4799170196056366
813,0.23711036145687103
814,0.4559059739112854
815,0.4541332721710205
816,0.49631837010383606
817,0.5497549176216125
818,0.5177282094955444
819,0.14892075955867767
820,0.4371384382247925
821,0.6304817795753479
822,0.4487142860889435
823,0.4490164816379547
824,0.20583802461624146
825,0.5334438681602478
826,0.5989700555801392
827,0.28943952918052673
828,0.46685779094696045
829,0.3152156174182892
830,0.3717820942401886
831,0.4705332815647125
832,0.28255754709243774
833,0.3059682548046112
834,0.25376781821250916
835,0.31652265787124634
836,0.48113223910331726
837,0.5042726397514343
838,0.6342073082923889
839,0.5637623071670532
840,0.5447577238082886
841,0.5553521513938904
842,0.5610629320144653
843,0.5654858350753784
844,0.5806875228881836
845,0.34126871824264526
846,0.41827571392059326
847,0.3952881097793579
848,0.5840806365013123
849,0.47408604621887207
850,0.5625804662704468
851,0.5023949146270752
852,0.3367305397987366
853,0.4376412332057953
854,0.29077252745628357
855,0.4442482590675354
856,0.5717858672142029
857,0.26002949476242065
858,0.4903413653373718
859,0.5667938590049744
860,0.5815005898475647
861,0.519125759601593
862,0.696881890296936
863,0.1702292561531067
864,0.3005825877189636
865,0.4641264081001282
866,0.3381691575050354
867,0.35827499628067017
868,0.5989381074905396
869,0.4606890380382538
870,0.497132807970047
871,0.4780912399291992
872,0.6658955216407776
873,0.42293718457221985
874,0.6466627717018127
875,0.5794442296028137
876,0.7176678776741028
877,0.7697399854660034
878,0.3941527307033539
879,0.573662281036377
880,0.4847562313079834
881,0.47489166259765625
882,0.41645678877830505
883,0.5064713954925537
884,0.43901562690734863
885,0.333502858877182
886,0.5684794783592224
887,0.2469760775566101
888,0.38407421112060547
889,0.5286921262741089
890,0.32181453704833984
891,0.44957372546195984
892,0.5509452223777771
893,0.5351566672325134
894,0.3029750883579254
895,0.5555797815322876
896,0.2652828097343445
897,0.3556087911128998
898,0.5438821911811829
899,0.2190317064523697
900,0.46454986929893494
901,0.49629274010658264
902,0.3454914689064026
903,0.4663688540458679
904,0.5137726068496704
905,0.36010226607322693
906,0.5520323514938354
907,0.5867595672607422
908,0.46876662969589233
909,0.5648232698440552
910,0.570669949054718
911,0.6485520005226135
912,0.4061647355556488
913,0.12221921235322952
914,0.5865468382835388
915,0.4493097960948944
916,0.44098973274230957
917,0.45106378197669983
918,0.6361543536186218
919,0.49156683683395386
920,0.7022198438644409
921,0.7284669280052185
922,0.5048972964286804
923,0.4796227812767029
924,0.26352789998054504
925,0.2897409200668335
926,0.6582351326942444
927,0.5873119235038757
928,0.17043368518352509
929,0.5426041483879089
930,0.38170376420021057
931,0.41760334372520447
932,0.4641064405441284
933,0.6372584104537964
934,0.4514530599117279
935,0.6408321261405945
936,0.5252699255943298
937,0.6809919476509094
938,0.5703786611557007
939,0.47097983956336975
940,0.6330872178077698
941,0.6749252676963806
942,0.2462800294160843
943,0.5653519034385681
944,0.3467008173465729
945,0.36071357131004333
946,0.15667514503002167
947,0.5968642830848694
948,0.5080929398536682
949,0.5747992396354675
950,0.6551949977874756
951,0.3288024663925171
952,0.5890328884124756
953,0.34548303484916687
954,0.6342024207115173
955,0.3293496072292328
956,0.5721902847290039
957,0.4052746295928955
958,0.2223813235759735
959,0.38230252265930176
960,0.4200173318386078
961,0.6624546051025391
962,0.34708455204963684
963,0.5121650099754333
964,0.6428536772727966
965,0.5228384733200073
966,0.6170321702957153
967,0.18297983705997467
968,0.28163066506385803
969,0.4105461537837982
970,0.6325448751449585
971,0.0904894545674324
972,0.43124595284461975
973,0.46161702275276184
974,0.5895359516143799
975,0.3328085243701935
976,0.46858733892440796
977,0.10813858360052109
978,0.5502224564552307
979,0.5051809549331665
980,0.6601938605308533
981,0.5116097927093506
982,0.5489545464515686
983,0.3754660487174988
984,0.4856671988964081
985,0.6347208619117737
986,0.3822689950466156
987,0.5243247747421265
988,0.41459527611732483
989,0.15843120217323303
990,0.35787343978881836
991,0.4226602017879486
992,0.2089805006980896
993,0.1893959641456604
994,0.4344075620174408
995,0.5201735496520996
996,0.1751343309879303
997,0.5789824724197388
998,0.16648362576961517
999,0.6645013689994812
1000,0.3600006699562073
1001,0.49403291940689087
1002,0.28166013956069946
1003,0.6335486173629761
1004,0.41957995295524597
1005,0.43535393476486206
1006,0.48788490891456604
1007,0.6431584358215332
1008,0.49214062094688416
1009,0.7044869065284729
1010,0.2877502143383026
1011,0.27168208360671997
1012,0.45438671112060547
1013,0.41276121139526367
1014,0.40803197026252747
1015,0.36880818009376526
1016,0.3909071385860443
1017,0.5229995846748352
1018,0.24675628542900085
1019,0.6217591166496277
1020,0.578835129737854
1021,0.49193403124809265
1022,0.252470999956131
1023,0.4501095116138458
1024,0.49000757932662964
1025,0.5338990688323975
1026,0.35697367787361145
1027,0.23396036028862
1028,0.4958052635192871
1029,0.6940069794654846
1030,0.1415422409772873
1031,0.27538660168647766
1032,0.6479456424713135
1033,0.5288845896720886
1034,0.6183201670646667
1035,0.282830148935318
1036,0.5732096433639526
1037,0.5725066065788269
1038,0.4744914174079895
1039,0.5720565319061279
1040,0.5677897334098816
1041,0.34974807500839233
1042,0.6028074622154236
1043,0.5304223299026489
1044,0.45678672194480896
1045,0.47123467922210693
1046,0.6046066284179688
1047,0.6957617402076721
1048,0.2510581612586975
1049,0.24442656338214874
1050,0.6853192448616028
1051,0.428047776222229
1052,0.522598385810852
1053,0.26831385493278503
1054,0.2788855731487274
1055,0.1151876300573349
1056,0.5490447282791138
1057,0.528704822063446
1058,0.4764244854450226
1059,0.4932708740234375
1060,0.41878145933151245
1061,0.2300475388765335
1062,0.236635223031044
1063,0.470926433801651
1064,0.5365002155303955
1065,0.23034335672855377
1066,0.6154469847679138
1067,0.5154304504394531
1068,0.51371830701828
1069,0.1976708471775055
1070,0.4843071401119232
1071,0.5086767673492432
1072,0.3383204936981201
1073,0.5408673286437988
1074,0.32117870450019836
1075,0.395782470703125
1076,0.577536404132843
1077,0.5212432146072388
1078,0.4451524317264557
1079,0.1333785504102707
1080,0.5285294651985168
1081,0.41715747117996216
1082,0.34867584705352783
1083,0.4819270968437195
1084,0.509379506111145
1085,0.16476953029632568
1086,0.16201747953891754
1087,0.429516077041626
1088,0.3622545003890991
1089,0.37079116702079773
1090,0.5591694712638855
1091,0.5656881928443909
1092,0.30669325590133667
1093,0.4503917098045349
1094,0.4239305853843689
1095,0.49000829458236694
1096,0.466338187456131
1097,0.1991984248161316
1098,0.4937388598918915
1099,0.5704702734947205
1100,0.6108099818229675
1101,0.46445465087890625
1102,0.5825285911560059
1103,0.7337183356285095
1104,0.5362781286239624
1105,0.41676488518714905
1106,0.27919381856918335
1107,0.19451327621936798
1108,0.4493326246738434
1109,0.26320090889930725
1110,0.37051671743392944
1111,0.16838310658931732
1112,0.5936439037322998
1113,0.4803013205528259
1114,0.22280201315879822
1115,0.19305740296840668
1116,0.6168519854545593
1117,0.5160880088806152
1118,0.5405614972114563
1119,0.6533532738685608
1120,0.17573094367980957
1121,0.5363434553146362
1122,0.25447550415992737
1123,0.5375577211380005
1124,0.5455278158187866
1125,0.4209930896759033
1126,0.6929384469985962
1127,0.5724411010742188
1128,0.6127175092697144
1129,0.4021506905555725
1130,0.6078951954841614
1131,0.19353286921977997
1132,0.4192628264427185
1133,0.5247366428375244
1134,0.3575553596019745
1135,0.39496859908103943
1136,0.6142850518226624
1137,0.6266793608665466
1138,0.5572270154953003
1139,0.422500878572464
1140,0.574310302734375
1141,0.4884560704231262
1142,0.6459465026855469
1143,0.3233417272567749
1144,0.6564583778381348
1145,0.567922830581665
1146,0.5148877501487732
1147,0.5979236960411072
1148,0.5834385752677917
1149,0.530936598777771
1150,0.390993595123291
1151,0.6320842504501343
1152,0.32564884424209595
1153,0.38994351029396057
1154,0.569991946220398
1155,0.5576812624931335
1156,0.48451584577560425
1157,0.6205267906188965
1158,0.6724899411201477
1159,0.6351097226142883
1160,0.18955688178539276
1161,0.614449143409729
1162,0.6314005255699158
1163,0.33322766423225403
1164,0.30847975611686707
1165,0.36372897028923035
1166,0.5182710886001587
1167,0.5449865460395813
1168,0.47863492369651794
1169,0.15427269041538239
1170,0.34012725949287415
1171,0.7011263370513916
1172,0.28711917996406555
1173,0.5240060091018677
1174,0.708442747592926
1175,0.5715033411979675
1176,0.24589747190475464
1177,0.2803908586502075
1178,0.698350727558136
1179,0.5972864031791687
1180,0.33312156796455383
1181,0.5013930201530457
1182,0.644361674785614
1183,0.4590217173099518
1184,0.36801406741142273
1185,0.5752667188644409
1186,0.5858333110809326
1187,0.32093682885169983
1188,0.5673590302467346
1189,0.4518049955368042
1190,0.5302420854568481
1191,0.4319573938846588
1192,0.5501375794410706
1193,0.3691709041595459
1194,0.5219343304634094
1195,0.5403017401695251
1196,0.6733412146568298
1197,0.5753214955329895
1198,0.5636114478111267
1199,0.5116511583328247
1200,0.1728515475988388
1201,0.393466979265213
1202,0.5768491625785828
1203,0.4695069193840027
1204,0.6111692190170288
1205,0.6221522688865662
1206,0.4844818711280823
1207,0.33396705985069275
1208,0.670774519443512
1209,0.577041745185852
1210,0.3802265226840973
1211,0.28460246324539185
1212,0.3500021994113922
1213,0.19747571647167206
1214,0.1916547417640686
1215,0.6289417147636414
1216,0.25831449031829834
1217,0.7435687184333801
1218,0.19721604883670807
1219,0.5241578817367554
1220,0.5313083529472351
1221,0.24282005429267883
1222,0.4079558849334717
1223,0.46339744329452515
1224,0.2386990487575531
1225,0.5587428212165833
1226,0.6906481385231018
1227,0.4163576662540436
1228,0.5285347700119019
1229,0.1638409048318863
1230,0.47679224610328674
1231,0.5141484141349792
1232,0.4299246072769165
1233,0.3717719316482544
1234,0.5021588802337646
1235,0.5141346454620361
1236,0.655429482460022
1237,0.19079884886741638
1238,0.5656459927558899
1239,0.5142480731010437
1240,0.6347046494483948
1241,0.1637442708015442
1242,0.5691061019897461
1243,0.5788699984550476
1244,0.18203693628311157
1245,0.36407414078712463
1246,0.3788723349571228
1247,0.31437528133392334
1248,0.6085448861122131
1249,0.4166924059391022
1250,0.6075348854064941
1251,0.626315176486969
1252,0.6170950531959534
1253,0.3091674745082855
1254,0.5321213006973267
